$GPHPD,2058,119104.400,269.938,-1.380,179.643,31.1295287,120.6621045,12.89,-4.846,0.030,-0.008,-1.000,16,20,0B*35
$GPHPD,2058,119104.600,270.170,-0.458,179.505,31.1295288,120.6620943,12.89,-4.898,0.042,-0.077,-1.000,16,20,0B*36
$GPHPD,2058,119104.600,270.170,-0.458,179.505,31.1295288,120.6620943,12.89,-4.898,0.042,-0.077,-1.000,16,20,0B*36
$GPHPD,2058,119104.800,269.880,-1.980,179.155,31.1295289,120.6620839,12.87,-5.023,0.074,-0.045,-1.000,16,20,0B*30
$GPHPD,2058,119104.800,269.880,-1.980,179.155,31.1295289,120.6620839,12.87,-5.023,0.074,-0.045,-1.000,16,20,0B*30
$GPHPD,2058,119105.000,270.109,-1.000,181.081,31.1295288,120.6620734,12.87,-4.985,-0.094,-0.054,-1.000,16,20,0B*13
$GPHPD,2058,119105.000,270.109,-1.000,181.081,31.1295288,120.6620734,12.87,-4.985,-0.094,-0.054,-1.000,16,20,0B*13
$GPHPD,2058,119105.200,269.499,-1.195,179.575,31.1295288,120.6620628,12.87,-5.106,0.038,0.013,-1.000,16,20,0B*1A
$GPHPD,2058,119105.200,269.499,-1.195,179.575,31.1295288,120.6620628,12.87,-5.106,0.038,0.013,-1.000,16,20,0B*1A
$GPHPD,2058,119105.400,269.460,-1.450,180.168,31.1295287,120.6620519,12.88,-5.172,-0.015,0.099,-1.000,16,20,0B*3A
$GPHPD,2058,119105.400,269.460,-1.450,180.168,31.1295287,120.6620519,12.88,-5.172,-0.015,0.099,-1.000,16,20,0B*3A
$GPHPD,2058,119105.600,269.359,-1.346,179.810,31.1295288,120.6620413,12.87,-5.094,0.017,0.012,-1.000,16,20,0B*1B
$GPHPD,2058,119105.600,269.359,-1.346,179.810,31.1295288,120.6620413,12.87,-5.094,0.017,0.012,-1.000,16,20,0B*1B
$GPHPD,2058,119105.800,269.768,-1.662,180.566,31.1295287,120.6620306,12.86,-5.200,-0.051,-0.028,-1.000,16,20,0B*13
$GPHPD,2058,119105.800,269.768,-1.662,180.566,31.1295287,120.6620306,12.86,-5.200,-0.051,-0.028,-1.000,16,20,0B*13
$GPHPD,2058,119106.000,269.413,-1.376,180.219,31.1295287,120.6620198,12.87,-5.093,-0.020,0.110,-1.000,16,20,0B*35
$GPHPD,2058,119106.000,269.413,-1.376,180.219,31.1295287,120.6620198,12.87,-5.093,-0.020,0.110,-1.000,16,20,0B*35
$GPHPD,2058,119106.200,269.874,-1.783,180.765,31.1295287,120.6620091,12.86,-5.037,-0.067,-0.157,-1.000,16,20,0B*10
$GPHPD,2058,119106.200,269.874,-1.783,180.765,31.1295287,120.6620091,12.86,-5.037,-0.067,-0.157,-1.000,16,20,0B*10
$GPHPD,2058,119106.400,269.230,-1.855,179.642,31.1295288,120.6619985,12.86,-5.153,0.032,-0.015,-1.000,16,20,0B*3A
$GPHPD,2058,119106.400,269.230,-1.855,179.642,31.1295288,120.6619985,12.86,-5.153,0.032,-0.015,-1.000,16,20,0B*3A
$GPHPD,2058,119106.600,269.758,-1.651,180.632,31.1295288,120.6619879,12.84,-5.099,-0.056,-0.269,-1.000,16,20,0B*19
$GPHPD,2058,119106.600,269.758,-1.651,180.632,31.1295288,120.6619879,12.84,-5.099,-0.056,-0.269,-1.000,16,20,0B*19
$GPHPD,2058,119106.800,269.444,-1.315,179.861,31.1295288,120.6619771,12.85,-5.133,0.012,-0.049,-1.000,16,20,0B*38
$GPHPD,2058,119106.800,269.444,-1.315,179.861,31.1295288,120.6619771,12.85,-5.133,0.012,-0.049,-1.000,16,20,0B*38
$GPHPD,2058,119107.000,269.374,-1.010,180.082,31.1295288,120.6619665,12.87,-5.047,-0.007,-0.047,-1.000,16,20,0B*13
$GPHPD,2058,119107.000,269.374,-1.010,180.082,31.1295288,120.6619665,12.87,-5.047,-0.007,-0.047,-1.000,16,20,0B*13
$GPHPD,2058,119107.200,269.268,-1.662,180.546,31.1295287,120.6619559,12.85,-5.038,-0.048,-0.060,-1.000,16,21,0B*15
$GPHPD,2058,119107.200,269.268,-1.662,180.546,31.1295287,120.6619559,12.85,-5.038,-0.048,-0.060,-1.000,16,21,0B*15
$GPHPD,2058,119107.400,269.384,-1.347,180.556,31.1295287,120.6619453,12.86,-5.077,-0.049,0.051,-1.000,16,21,0B*3E
$GPHPD,2058,119107.400,269.384,-1.347,180.556,31.1295287,120.6619453,12.86,-5.077,-0.049,0.051,-1.000,16,21,0B*3E
